Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA10/2016/0297/F,22/03/2016,,22/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Change of Use,Rural: Settlement, , ,Change of use from hairdressing salon to flat,41 Main Street Belcoo,"208,337","338,494",Approved,Approved,18/05/2016,Q1,,,7.6,, 
LA10/2016/0298/F,22/03/2016,,22/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,Erection of agricultural building and meal silo (retrospective ) amended design and orientation to that previously approved under L/2011/0713/F,140m North east of 6 Trustan Road  Trustan Glebe  Mackan  Enniskillen,"221,631","334,154",Approved,Approved,06/10/2016,Q3,,,27,, 
LA10/2016/0299/F,23/03/2016,,23/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed single storey extension to rear of existing single storey dwelling,20  Drummeer Road  Drumad  Lisbellaw  BT94 5DG,"230,898","340,544",Approved,Approved,13/05/2016,Q1,,,6.8,, 
LA10/2016/0300/F,23/03/2016,,23/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Construction of first floor to existing garage providing study ancillary to dwelling,40 Gola Road  Killyvannan  Tamlaght  Lisbellaw,"228,634","340,283",Approved,Approved,10/06/2016,Q1,,,10.6,, 
LA10/2016/0301/F,23/03/2016,,23/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Erection of replacement dwelling and all associated site works,30 Carn Road  Aghaleague  Ederney,"222,986","363,901",Approved,Approved,28/04/2016,Q1,,,4.8,, 
LA10/2016/0303/F,25/03/2016,,25/03/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Enlarge existing sunroom and raise existing ridge of sunroom,81b  Tattysallagh Road  Clanabogan  Omagh,"236,394","368,407",Approved,Approved,26/04/2016,Q1,,,4,, 
LA10/2016/0304/RM,24/03/2016,,24/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Reserved Matters,Local,Residential,Urban,New single urban dwellings, ,Erection of split level dwelling with attached domestic garage and associated site landscaping,Lands immediately to the west of 14 Aisling Crescent  Derrychara  Enniskillen,"223,885","343,232",Approved,Approved,02/06/2016,Q1,,,9.2,, 
LA10/2016/0305/F,30/03/2016,,30/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Other,Urban, , ,Extension and adaptions to dwelling,23 Abbey Drive Enniskillen.BT74 7NJ,"222,242","344,137",Approved,Approved,15/07/2016,Q2,,,14.6,, 
LA10/2016/0306/O,25/03/2016,,25/03/2016,Fermanagh and Omagh,WEST TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Demolition of existing dwelling and erection of replacement dwelling and domestic garage,60 Kilnahushogue Road  Tatnadaveny  Aghafad  Fintona,"245,925","358,081",Approved,Approved,26/01/2017,Q4,,,41.6,, 
LA10/2016/0308/O,23/03/2016,,23/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,Rural other (countryside), ,Provision of new 6 bedroom self catering house with on site parking,100m South West of 11 Aghadrumsee Road Aghadrumsee and Killygorman Rosslea.,"247,095","331,251",Withdrawn,Withdrawn,,,02/11/2016,Q3,30.6,, 
LA10/2016/0309/F,24/03/2016,,24/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,"Erection of agricultural shed with underground holding tank, storage silo and cattle crush (Retrospective application)",56m South of 26 Derryhoney Road Beagho Lisbellaw.,"232,023","342,144",Refused,Refused,07/12/2016,Q3,,,35.4,, 
LA10/2016/0310/F,31/03/2016,,31/03/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Rural: Countryside, , ,"two single storey modular classrooms, one single storey modular staffroom, one single storey multipurpose unit and a single storey covered play area",Recarson Primary School  68 Arvalee Road  Omagh,"250,047","372,196",Approved,Approved,04/05/2016,Q1,,,4.6,, 
LA10/2016/0311/F,31/03/2016,,01/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Settlement, , ,Proposed new access,From 18 Grove Park  Ederney  accessing onto Ardvarney Road  Ederney,"222,051","364,689",Approved,Approved,01/06/2016,Q1,,,8.2,, 
LA10/2016/0312/F,31/03/2016,,31/03/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Proposed dwelling and Garage,Lands approx. 30m NE of 177b Loughmacrory Road  Loughmacrory Co Tyrone,"258,082","375,840",Approved,Approved,22/06/2016,Q1,,,11.4,, 
LA10/2016/0313/F,31/03/2016,,31/03/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Mixed Use,Rural: Settlement, , ,Change of use and alterations to existing hotel building to form stand alone restaurant with ancillary facilities.,No2 Main Street Kesh.BT93 1TF,"217,998","363,902",Approved,Approved,11/05/2016,Q1,,,5.6,, 
LA10/2016/0314/F,01/04/2016,Q1,01/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, , ,11kV overhead line to facilitate connection to wind turbine (13/10946),503m East of 70 Stranafeley Road  Brookeborough  BT94 4HH,"241,137","336,355",Approved,Approved,12/05/2016,Q1,,,5.6,, 
LA10/2016/0315/F,31/03/2016,,31/03/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed alterations to dwelling to provide granny flat and roof conversion to accommodate additional bedroom accommodation.,293 Drumnakilly Road  Carrickmore Co Tyrone,"259,236","372,998",Approved,Approved,04/05/2016,Q1,,,4.6,, 
LA10/2016/0316/F,31/03/2016,,31/03/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,Proposed replacement stables,Approx 80m SE of 18 Tattykeel Road  accessing onto Ballyglass Road  Omagh,"240,130","369,310",Approved,Approved,24/01/2017,Q4,,,40.8,, 
LA10/2016/0318/F,01/04/2016,Q1,01/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Urban,New single urban dwellings, ,Retention of residential unit,Site opposite Holy Family Primary School  Brook Street  Omagh,"244,741","372,829",Approved,Approved,03/08/2016,Q2,,,16.8,, 
LA10/2016/0319/F,04/04/2016,Q1,04/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed amendment to previous approval K/2015/0070/F (dwelling) to allow raising of site level,70m south of 96 Seskinore Road  Seskinore  Omagh BT78 1RY,"248,412","365,252",Approved,Approved,17/10/2016,Q3,,,27,, 
LA10/2016/0320/F,04/04/2016,Q1,04/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed storey and a half dwelling and attached garage in substitution of approval K/2013/0550/O,Approx 50 metres SW of 48 Shaneragh Road  Dromore,"237,944","363,635",Approved,Approved,07/07/2016,Q2,,,13.2,, 
LA10/2016/0321/F,04/04/2016,Q1,04/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 6 No blocks of semi-detached dwellings (12 houses in total) amended proposal to previous approval L/2010/0072/F,Opposite 128-142 Clabby Road Lurganclabby Clabby Tempo BT75 OQY,"241,149","350,292",Pending, ,,,,,,1,6 - 12 months
LA10/2016/0322/F,04/04/2016,Q1,04/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed single store extension to dwelling house to include a dining/living area and open rear porch,33 Connaghty Road  Mountjoy West  Omagh,"242,750","377,529",Approved,Approved,01/06/2016,Q1,,,8,, 
LA10/2016/0323/F,30/03/2016,,30/03/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Other,Rural: Countryside, , ,To vary conditions 5 and 6 of previously approved planning references K/2006/0242/F and K/2013/0327/F.,Loughmallon Road  Cregganconroe  Pomeroy,"266,643","374,149",Approved,Approved,22/12/2016,Q3,,,37.2,, 
LA10/2016/0324/F,04/04/2016,Q1,04/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Two storey rear extension to semi-detached dwelling to provide new kitchen, living dining accommodation at ground floor and additional bedroom at first floor.",1 Briar's Hill  Scallen Road Irvinestown.BT94 1ES,"224,434","358,363",Approved,Approved,23/05/2016,Q1,,,6.8,, 
LA10/2016/0325/F,04/04/2016,Q1,04/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Mixed Use,Rural: Settlement, , ,"Motorcycle dismantler's garage and store relating to ""Ecommerce/mail order parts business. Retrospective application for (1) change of use from domestic garage to motorcycle dismantler's garage and store and (2) use of portacabin as a motorcycle dismantler's store.",10 Eshnadarragh Road Mullaghconnelly Roslea.BT92 7JS,"253,551","333,200",Approved,Approved,01/06/2016,Q1,,,8,, 
LA10/2016/0326/F,06/04/2016,Q1,08/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed extension and alteration to existing single storey front porch,58  Kilnahushogue Road  Fintona  Co Tyrone,"245,970","358,189",Approved,Approved,01/06/2016,Q1,,,7.2,, 
LA10/2016/0327/F,05/04/2016,Q1,05/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Mixed Use,Urban, , ,Extension to existing shop including renovations to forecourt and provision of canopy and associated works to include replacement underground petrol storage tank and pumps.,Craigville Spar Rossorry Church Road Enniskillen. BT74 7HB,"222,636","344,348",Pending, ,,,,,,1,6 - 12 months
LA10/2016/0329/F,06/04/2016,Q1,06/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed change of house type on plots 2 and 4 (detached) and proposed change of house type on plot 1  (From 1 No. detached to 2 No. semi detached) -accessing onto road as previously approved under K/2007/0222/F,Lands to the South of 39 Eskra Road  Eskra  Omagh,"251,606","359,635",Approved,Approved,19/12/2016,Q3,,,35.6,, 
LA10/2016/0330/F,06/04/2016,Q1,06/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed dwelling and attached domestic garage (revised scheme to that previously approved under application reference L/2004/1495/F),33 Rock Road Corraclare North Derrylin.BT92 9JS,"226,641","330,298",Approved,Approved,08/07/2016,Q2,,,13,, 
LA10/2016/0331/F,06/04/2016,Q1,06/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling 1no house including maintained and non maintained gardens with the upkeep of 1nr existing shed,32 Killins Road  Mountfield  Omagh  Co Tyrone  BT79 7QE,"253,070","378,168",Approved,Approved,01/06/2016,Q1,,,7.6,, 
LA10/2016/0332/F,07/04/2016,Q1,07/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Erection of 1 1/2 storey detached double garage with storage above,112 Ballylucas Road  Mullanaskea  Tempo,"228,563","345,536",Approved,Approved,12/05/2016,Q1,,,4.8,, 
LA10/2016/0333/F,06/04/2016,Q1,11/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed improvements and single storey extension to side of dwelling house and replacement detached domestic garage,10  Aghafad Road  Edenasop East  Fintona  BT78 2EG,"244,952","360,743",Approved,Approved,16/06/2016,Q1,,,9.2,, 
LA10/2016/0334/F,07/04/2016,Q1,07/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,Proposed farm building and site works,Foxhill Road  Ballydoolagh  Tempo (Opposite No. 28),"229,259","347,865",Refused,Refused,01/07/2016,Q2,,,11.8,, 
LA10/2016/0336/F,07/04/2016,Q1,07/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Other,Urban, , ,"Single storey rear extension to include porch, bedroom with en-suite shower room all internally linked to existing dwelling accommodation to provide ancillary accommodation for disabled dependent relative.",32 Lackaboy View Moneynoe Glebe or Chanterhill Enniskillen.BT74 4DY,"225,498","345,101",Approved,Approved,23/05/2016,Q1,,,6.2,, 
LA10/2016/0337/F,07/04/2016,Q1,07/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Proposed amendments to previous approval L/2012/0107/F to increase 250 Kw wind turbine tower height from 30m to 40m and increase blade length from 15m to 22m and use an alternative existing access to Edenamohill Road.,Approximately 414m North west of 126 Edenamohill Road Ederney (turbine in Bracklin townland),"224,684","366,888",Approved,Approved,22/09/2016,Q2,,,23,, 
LA10/2016/0338/F,22/03/2016,,22/03/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Rural: Countryside, , ,650m of new 3x50mm AAC overhead line consisting of eight new wooden poles to supply a Wind turbine. from pole 72a/145 to pole 725/145,40m south east of 128 Crockanbuoy Road  Greencastle  BT79 7RS,"255,895","385,171",Approved,Approved,10/05/2016,Q1,,,6.4,, 
LA10/2016/0339/F,08/04/2016,Q1,08/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Two storey dwelling house and domestic double garage,Approx 20m North of 5 Kilskeery Road Trillick,"233,072","355,964",Withdrawn,Withdrawn,,,15/06/2016,Q1,9.2,, 
LA10/2016/0340/O,08/04/2016,Q1,08/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for one and a half storey dwelling with detached double domestic garage.,At/adjoining/West Of 24 Royal Oak Road Baltreagh Lisnaskea.,"238,777","331,878",Approved,Approved,20/06/2016,Q1,,,9.8,, 
LA10/2016/0342/F,11/04/2016,Q1,11/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Single storey extension to rear of dwelling for living accommodation,37  Tattykeel Road  Omagh,"239,118","369,302",Approved,Approved,16/06/2016,Q1,,,9.2,, 
LA10/2016/0343/F,07/04/2016,Q1,07/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Settlement, , ,Revised access position in substitution for access previously approved under application L/2015/0108/O granted 3rd June 2015 to serve site for replacement dwelling.,Approximately 80m North of 92 Killadeas Road Cloghbally Ballinamallard.BT94 2FN,"223,110","350,100",Approved,Approved,08/06/2016,Q1,,,8.4,, 
LA10/2016/0344/O,08/04/2016,Q1,08/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Outline permission for proposed farm dwelling and detached domestic garage.,Lands to the immediate South of 21 Mullylun Road Druminiskill Derrylin.BT92 9NA,"230,581","324,325",Approved,Approved,01/07/2016,Q2,,,11.6,, 
LA10/2016/0345/F,08/04/2016,Q1,08/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Urban,Urban other, ,Proposed 2 No detached two storey dwellings with integral garages (change of house types from previous approval L/2011/0569/F (accessed via previously approved access),Sites 3 & 8 Castlecoole Manor Loughyoan Road Enniskillen.,"224,806","342,959",Approved,Approved,23/05/2016,Q1,,,6,, 
LA10/2016/0346/F,12/04/2016,Q1,12/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Commercial,Urban, , ,Proposed extension to warehouse only to provide additional storage,70  Derry Road  Omagh,"243,808","373,618",Approved,Approved,24/05/2016,Q1,,,5.8,, 
LA10/2016/0347/F,08/04/2016,Q1,08/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Other,Rural: Settlement, , ,Single storey rear extension to provide living room and conversion of existing garage to bedroom with shower room all internally linked to existing dwelling accommodation to provide ancillary accommodation for dependent relative.,19 The Beeches Ballinamallard.BT94 2FX,"226,714","352,969",Approved,Approved,12/05/2016,Q1,,,4.6,, 
LA10/2016/0349/F,08/04/2016,Q1,08/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Extension, alterations and improvements to existing single storey farm dwelling to provide one and half storey family accommodation.",6 Moher Road  Lismonaghan Kinawley,"222,686","330,721",Approved,Approved,23/05/2016,Q1,,,6,, 
LA10/2016/0352/F,11/04/2016,Q1,11/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Rear single storey kitchen extension.,1 Rylands Cottages Omagh. BT78 1SF,"244,108","371,207",Approved,Approved,14/06/2016,Q1,,,8.8,, 
LA10/2016/0354/F,13/04/2016,Q1,13/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Other,Urban, , ,Single storey extension to dwelling,5  Brookmount Crescent  Omagh  BT78 5HG,"244,647","372,829",Approved,Approved,09/05/2016,Q1,,,3.4,, 
LA10/2016/0357/RM,13/04/2016,Q1,13/04/2016,Fermanagh and Omagh,WEST TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and domestic garage on a farm,130m North/North West of 3 Liggans Road  Glenhull  Omagh  BT79 7SD,"260,416","386,696",Approved,Approved,23/06/2016,Q1,,,9.8,, 
LA10/2016/0359/F,13/04/2016,Q1,13/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and domestic garage (detached),Site 150m East of 20 Radergan Road  Beragh  accessing Hallaghan Road  Beragh,"255,014","366,887",Approved,Approved,21/07/2016,Q2,,,13.4,, 
LA10/2016/0360/F,12/04/2016,Q1,12/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,Erection of replacement dwelling.,18 Tattymacall Road Tattygare Lisbellaw.BT94 5GQ,"230,439","341,310",Approved,Approved,26/05/2016,Q1,,,6.2,, 
LA10/2016/0363/F,13/04/2016,Q1,13/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Mixed Use,Rural: Settlement, , ,"Replacement of existing shed as new domestic garage including retaining wall, altered vehicular access, plus ramp and steps to front door of dwelling and pitched roof over porch.",142 Main Street Cloghan Derrylin.BT92 9PD,"228,468","326,953",Approved,Approved,08/06/2016,Q1,,,7.6,, 
LA10/2016/0372/F,13/04/2016,Q1,14/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed fresh water fishing facilities and 4 no. tourist accommodation units,Lough-a-Tirrive  Mountfield Lodge  Lenagh Road  Mountfield  Omagh,"253,256","378,748",Approved,Approved,29/03/2017,Q4,,,47.8,, 
LA10/2016/0373/F,14/04/2016,Q1,14/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Renewal of planning approval (K/2009/0279/F), for dwelling and garage in association with farming",Lands approx. 60m East of 29 Sultin Road  Creggan  Omagh,"264,976","377,552",Approved,Approved,25/08/2016,Q2,,,18.2,, 
LA10/2016/0374/F,14/04/2016,Q1,14/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Commercial,Urban, , ,Retention of first floor level for use as Class A1 retail (Unit 12) and external alterations to the northern elevation of Unit 11.,Units 10 and 11  Showgrounds Retail Park  Omagh  BT79 7AQ,"245,050","372,939",Approved,Approved,19/07/2016,Q2,,,12.8,, 
LA10/2016/0375/F,14/04/2016,Q1,14/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling on a farm (single storey),90n N East of 74 Lisnarick Road Cullaghmore Irvinestown.BT94 1EZ,"221,580","358,831",Approved,Approved,08/06/2016,Q1,,,7.4,, 
LA10/2016/0376/F,14/04/2016,Q1,14/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"1 no farm dwelling, amended design & siting to previous approval L/2010/0491/F",190m NN/E of 129 Keady Road Derryad Lisnaskea. BT92 OED,"235,467","329,215",Approved,Approved,02/06/2016,Q1,,,6.6,, 
LA10/2016/0377/F,15/04/2016,Q1,15/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Proposed erection of 2 no. detached dwelling houses (1 no. two storey and 1 no. one and a half storey) with detached domestic garages and associated site works,Adjacent and 75m West of 10 Aghafad Road  Edenasop East  Fintona  BT78 2EG,"244,907","360,766",Approved,Approved,07/07/2016,Q2,,,11.4,, 
LA10/2016/0379/F,19/04/2016,Q1,19/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Rural: Settlement, , ,Extending an existing parking area to provide an additional 6 no. parking bays surfaced in asphalt concrete including widening an existing footpath to 2.8m.,Between 9 and 11 Loughmacrory Park  Loughmacrory  Sixmilecross  BT79 9LQ,"257,764","375,503",Refused,Refused,05/09/2016,Q2,,,18.8,, 
LA10/2016/0381/A,14/04/2016,Q1,14/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Consent to Display,Local,Other,Urban, , ,Directional Hoarding,9 Fairview Avenue  Enniskillen (Gable facing Belmore Street),"223,975","343,924",Approved,Approved,22/09/2016,Q2,,,22,, 
LA10/2016/0382/F,14/04/2016,Q1,14/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, , ,Renewal of Planning Permission for a private jetty,Inishcreenry  Lisbellaw,"230,343","333,371",Approved,Approved,20/06/2016,Q1,,,9,, 
LA10/2016/0384/F,15/04/2016,Q1,15/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Single storey front , side and rear extension to dwelling",32 Camgart Road  Camgart  Tempo,"239,783","350,570",Approved,Approved,23/05/2016,Q1,,,5,, 
LA10/2016/0385/F,15/04/2016,Q1,15/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Amendment to planning approval L/2012/0232/F. Change in rotor diameter from 30m to 34m. (250KW Wind Turbine,Lands 1KM North West of Coolaness House  Kesh Road  Irvinestown,"221,452","360,805",Approved,Approved,04/10/2016,Q3,,,23.4,, 
LA10/2016/0386/F,15/04/2016,Q1,15/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Extension and improvements to dwelling,18 Drumcrin Road  Clonshannagh  Newtownbutler,"243,283","320,905",Approved,Approved,18/05/2016,Q1,,,4.4,, 
LA10/2016/0387/F,20/04/2016,Q1,20/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Rural: Settlement, , ,Proposed single storey indoor training facility,4m North of Drumquin GAA Clubhouse  Mc Girr Park  31 Omagh Road  Drumquin  BT78 4QY,"232,997","373,848",Withdrawn,Withdrawn,,,23/07/2016,Q2,12.8,, 
LA10/2016/0388/F,18/04/2016,Q1,18/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,proposed amended dwelling design and location to previously approved L/2006/1323/RM. Proposed single storey dwelling with gable and front projections and detached double domestic garage.,52 Drumadagarve Road Tattenamona Maguiresbridge Enniskillen,"236,413","342,014",Approved,Approved,19/07/2016,Q2,,,12.4,, 
LA10/2016/0389/F,20/04/2016,Q1,20/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Extension to dwelling providing living area and utility room to ground floor, and two bedrooms to first floor",4  Edenvale Park  Omagh  BT78 5EB,"244,090","373,291",Approved,Approved,24/06/2016,Q1,,,9,, 
LA10/2016/0390/RM,15/04/2016,Q1,15/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Reserved Matters,Major,Residential,Urban,Urban housing developments, ,"Erection of a housing development comprising 52 No dwellings (11 No detached and 41 semi detached), associated driveways, access, landscaping, related section of Crannog Way and all other associated site works.",Lands situated adjacent to and North-East of Crannog Way South-East of Carran Business Park and North-West of DVA Test Centre Coa Road Enniskillen BT74 4RZ,"224,673","345,457",Approved,Approved,31/10/2016,Q3,,,27.2,, 
LA10/2016/0391/F,19/04/2016,Q1,19/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed retention of the extended curtilage of the existing dwelling house including fence and sheds,194 Lough Shore Road  Cossycon and Carrigan  Enniskillen,"219,237","349,478",Approved,Approved,25/05/2016,Q1,,,5,, 
LA10/2016/0392/F,15/04/2016,Q1,19/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Amended dwelling and garage design to previously approved L/2009/0623/RM,129 Carn Road  Drumgivery  Ederney,"225,822","362,063",Approved,Approved,27/06/2016,Q1,,,9.4,, 
LA10/2016/0393/F,18/04/2016,Q1,18/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling,31 Gola Road  Mulrod  Tamlaght  Lisbellaw,"228,287","340,404",Approved,Approved,12/08/2016,Q2,,,16,, 
LA10/2016/0394/O,19/04/2016,Q1,19/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for one and a half storey dwelling with detached domestic garage,Adjoining/South of 38 Drumeer Road  Drumad  Lisbellaw,"231,130","340,410",Approved,Approved,26/09/2016,Q2,,,21.8,, 
LA10/2016/0395/LBC,19/04/2016,Q1,19/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Listed Building Consents,Local,Other,Rural: Settlement, , ,Change of use from an existing hotel building to form stand alone restaurant,2 Main Street Kesh,"218,006","363,903",Withdrawn,Withdrawn,,,10/05/2016,Q1,2.8,, 
LA10/2016/0396/O,21/04/2016,Q1,21/04/2016,Fermanagh and Omagh,WEST TYRONE,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling and garage,120  Clogherny Road  Beragh,"255,078","362,760",Approved,Approved,21/06/2016,Q1,,,8.2,, 
