ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA09/2017/1588/F,10-Nov-2017,,15-Nov-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Industrial,Rural: Countryside, , ,"Erection of storage units within curtilage of existing storage units, office, dwelling house, agricultural storage and animal housing, with retention of existing access and splays",84 Magherafelt Road Moneymore,"286,878","385,659",Pending, ,,,,,,1,12 months and over
LA07/2017/1761/F,16-Nov-2017,,16-Nov-2017,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Other,Rural: Countryside, , ,"Variation of condition 3, Planning approval R/2011/0281/F, from 'The materials to be accepted/processed on site shall be restricted to those originating from the associated farm holding only', to read 'To accept feedstock from additional third party farms'.",80m SE of 64 Killough Road   Downpatrick,"349,852","342,256",Refused,Refused,31-May-2024,Q1,,,324.4,, 
LA10/2017/1249/F,27-Nov-2017,,27-Nov-2017,Strategic Planning Division,N13000012,Department for Infrastructure LPA,WEST TYRONE,Full,Regional,Industrial,Rural: Countryside, , ,"Underground valuable minerals mining and exploration, surface level development including processing plant and other associated development and ancillary works, Greencastle, County Tyrone. Please see application form P1, sheet 1 for full project description. (Revised description and amendments to the planning application, receipt of Further Environmental Information (FEI), other information and updates to the Waste Management Plan (WMP), supporting documents and provision of new and amended drawings).",Lands NW Of Greencastle E Of Rouskey N Of Crockanboy Rd W Of Mullydoo Road N And S Of Camcosy Rd Including Lands 165m W Of No. 45 Camcosy Road To The Junction Of Camcosy Rd And Crockanboy Rd And Lands 47m To The SE Of 73 Crockanboy Rd,"257,770","385,426",Pending, ,,,,,,1,12 months and over
LA08/2017/1706/F,06-Dec-2017,,06-Dec-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Major,Civic,Urban, , ,"Demolition of former industrial premises. Erection of new Church, with associated facilities including creches, kids rooms, multi-purpose halls, meeting rooms and offices, car parking and associated site works. (additional information received)",Former Wades Factory Premises  Watson Street  Portadown.,"301,419","354,312",Pending, ,,,,,,1,12 months and over
LA09/2017/1785/O,19-Dec-2017,,19-Dec-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage (infill Site),Approx 20M South West Of 61 Ballygrooby Road Moneymore,"290,091","383,091",Pending, ,,,,,,1,12 months and over
LA08/2017/1734/F,20-Dec-2017,,20-Dec-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",SOUTH DOWN,Full,Local,Civic,Rural: Countryside, , ,Retrospective application for the construction of hardcore access track to approved wind turbine.,Land at Knockiveagh Hill (Approximately 370m North of 15 Iveagh Road  Katesbridge)  Rathfriland  BT32 5QZ,"318,173","337,870",Pending, ,,,,,,1,12 months and over
LA06/2018/0003/F,02-Jan-2018,,09-Jan-2018,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,New single urban dwellings, ,"Proposed retention of dwelling (approved under planning application No W/2014/0177/F) including alterations to fenestration of the dwelling as approved, retention of extended patio/ terrace area, retaining wall, changes in ground levels and associated ground works and landscaping",27 Station Road  Cultra  Holywood  BT18 0BP,"342,572","381,097",Pending, ,,,,,,1,12 months and over
LA06/2018/0058/F,17-Jan-2018,,26-Jan-2018,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Civic,Urban, , ,Proposed access road to serve 24 No. dwellings (amended description),Approx 40M South of 16 Braeside  Belfast Road  Newtownards  BT23 4GA,"347,388","374,569",Pending, ,,,,,,1,12 months and over
LA06/2018/0059/O,17-Jan-2018,,06-Feb-2018,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Outline,Local,Residential,Urban,Urban housing developments, ,"Proposed housing development - 16 no. detached dwellings, 4no. semi-detached & 4no. apartments. Access to be via Braeside, utilising the existing access onto the Belfast Road (Drainage Assessment received)",Land adjacent to eastern boundary of L E Pritchitt & Co  46 Belfast Road  Newtownards  BT23 4GA,"347,408","374,458",Pending, ,,,,,,1,12 months and over
LA09/2018/0073/F,18-Jan-2018,,18-Jan-2018,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,"2no Poultry Units (16,000 bird capacity in each unit) with 4no meal storage bins, 2no underground wash water storage tanks and associated access lane/turning area",Approx 240M North Of 93 Ballagh Road Ranenly Fivemiletown,"247,512","349,042",Pending, ,,,,,,1,12 months and over
LA09/2018/0146/F,05-Feb-2018,,05-Feb-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Agricultural,Rural: Countryside, , ,Proposed pig fattening unit (Max 1800 pigs) with 1 meal bin and associated site works.,Approx 70M North East Of 269 Sixtowns Road Draperstown Magherafelt,"268,803","388,701",Pending, ,,,,,,1,12 months and over
LA09/2018/0176/F,09-Feb-2018,,09-Feb-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Commercial,Rural: Countryside, , ,Retrospective shed for the storage of boats and working of nets.,To The Rear Of 140 Kilmascally Road Dungannon Co Tyrone.,"295,660","373,849",Pending, ,,,,,,1,12 months and over
LA09/2018/0204/F,15-Feb-2018,,16-Feb-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Agricultural,Rural: Countryside, , ,"Erection of free range poultry house with 2 No feed bins, washing collection tank, standby generator building, litter storage shed and associated site works. (to contain 16000 free range egg laying hens).",Approximately 95 Meters Ne Of 6 Terrywhinny Lane Terrywhinny Cookstown BT80 9EF.,"275,549","376,860",Pending, ,,,,,,1,12 months and over
LA09/2018/0209/O,16-Feb-2018,,16-Feb-2018,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Proposed housing development (Amended Concept),North And Adjacent To Ballygawley Playing Field With Access Onto Church Street Ballygawley,"262,798","357,555",Pending, ,,,,,,1,12 months and over
LA11/2018/0186/O,19-Feb-2018,,02-Mar-2018,Strategic Planning Division,N13000012,Department for Infrastructure LPA,WEST TYRONE,Outline,Major,Civic,Urban, , ,"Proposed multi-sport indoor/outdoor facility (circa 45,000 sq ft) incorporating wellbeing centre, community/youth facilities, full size indoor 6G pitch, fitness suite, sports hall, conferencing, office accommodation, exhibition and events space (Additional Transport assessment details and access arrangements received)",Lands due north of Holy Cross College & due south of Ardnalee Park Strabane,"233,588","396,780",Pending, ,,,,,,1,12 months and over
LA09/2018/0284/F,01-Mar-2018,,02-Mar-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Proposed housing development for 12 dwelling units served by single access,100M NW Of 157 Ballinderry Bridge Road Coagh Cookstown.,"293,787","381,605",Pending, ,,,,,,1,12 months and over
LA08/2018/0340/LBC,05-Mar-2018,,13-Mar-2018,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Listed Building Consents,Local,Other,Rural: Countryside, , ,"Retention of change of use from existing dwelling to events venue to include reception rooms at ground floor level with associated guest accommodation at first and second floor level - 14 bedrooms (11 ensuite). Retention of demolition of rear courtyard buildings, retention of rear extensions to provide function room, bar, kitchen and ancillary facilities and new entrance access pillars and walls.  Includes the retention of a log store for ancillary domestic and residential use.",Grace Hall 59 Cottage Road Lurgan Craigavon BT67 9ND,"310,568","359,351",Pending, ,,,,,,1,12 months and over
LA08/2018/0349/F,05-Mar-2018,,14-Mar-2018,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Change of Use,Rural: Countryside, , ,"Retention of change of use from existing dwelling to events venue to include reception rooms at ground floor level with associated guest accommodation at first and second floor level - 14 bedrooms (11 ensuite). Retention of demolition of rear courtyard buildings, retention of rear extensions to provide function room, bar, kitchen and ancillary facilities and new entrance access pillars and walls.  Includes the retention of a log store for ancillary domestic and residential use. (Letter & plans received addressing DfI Roads concerns)",Grace Hall 59 Cottage Road Lurgan Craigavon BT67 9ND,"310,571","359,355",Pending, ,,,,,,1,12 months and over
LA11/2018/0312/F,16-Mar-2018,,06-Apr-2018,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Civic,Rural: Countryside, ,Other,"Retention of development to allow relocation of CHP building, weigh bridge, flare stack and NIE substation from positions approved under J/2011/0424/F. Amended elevations and lengthening of CHP building by 4.5m to accommodate office and switch room and increase in height of external exhausts from 5m to 9.3m. Weigh bridge increase in length by 9m. (Additional information has been received to address your objection dated 12 November 2018).",110m North West of 53 Dunnalong Road Bready  Strabane,"236,610","409,915",Pending, ,,,,,,1,12 months and over
LA07/2018/0602/F,20-Mar-2018,,16-Apr-2018,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Urban,Urban housing developments, ,"New housing development comprising 22 dwellings, of which 8 are detached and 14 semi-detached (amended proposal)",Lands opposite Nos. 21-43 Newcastle Road  Kilkeel  including Nos. 1-10 Riverview,"331,202","314,981",Pending, ,,,,,,1,12 months and over
LA09/2018/0469/O,04-Apr-2018,,04-Apr-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed site of infill dwelling and domestic garage,70 M North West Of 81 Ballymacombs Road Bellaghy,"295,201","399,306",Pending, ,,,,,,1,12 months and over
LA08/2018/0455/F,09-Apr-2018,,09-Apr-2018,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Civic,Rural: Countryside, ,Biomass/anaerobic digester,Retention of anaerobic digester bio gas system and plant room amendments to that previously approved under N/2012/0077/F including additional waste codes to be accepted at the ad plant.,120M NW of 74 Cornakinnegar Road  Lurgan,"308,928","360,962",Pending, ,,,,,,1,12 months and over
LA06/2018/0379/F,17-Apr-2018,,09-May-2018,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,New single urban dwellings, ,Proposed new dwelling and garden (ADDITIONAL DRAWINGS),3 The Cottages  Whinney Hill  Ballycultra  Holywood  BT18 0HP,"341,548","379,778",Pending, ,,,,,,1,12 months and over
LA09/2018/0565/F,26-Apr-2018,,26-Apr-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Major,Residential,Urban,Urban housing developments, ,"Housing development consisting of 36 no dwellings (6 no detached and 30 semi-detached), services and infrastructure",Lands North Of No 7 Lisnastraine Heights Coalisland,"284,402","367,540",Pending, ,,,,,,1,12 months and over
LA07/2018/0680/F,04-May-2018,,04-May-2018,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Agricultural,Rural: Countryside, , ,"2No additional broiler poultry houses with 3No feed bins and associated site works (to contain 37,000 broilers each, 74,000 in total, raising the overall site capacity to 148,000 broilers)",Land approx. 420m SE of 8 Seaforde Road  Downpatrick,"341,039","341,665",Pending, ,,,,,,1,12 months and over
LA11/2018/0475/F,14-May-2018,,16-May-2018,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,"Proposed free range Poultry Unit (Layers) Max 16,000 Birds with 2 No Meal Bins and Litter Shed",Approx 40m West of 33 Essan Road  Aghyaran  Killeter  Castlederg  BT81 7YN,"213,326","378,979",Pending, ,,,,,,1,12 months and over
LA09/2018/0754/O,30-May-2018,,30-May-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and garage,20 Metres West Of 35 Moss Road Ballymaguigan Magherafelt,"295,272","388,850",Pending, ,,,,,,1,12 months and over
LA09/2018/0861/F,19-Jun-2018,,19-Jun-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Urban,Urban housing developments, ,"Change of two house types to sites 01, 02 and 03 and associated site works (planning Ref H/2001/0273/F)",Land Adjacent To 40 Aughrim Road Magherafelt,"290,570","390,439",Pending, ,,,,,,1,12 months and over
LA09/2018/0935/F,04-Jul-2018,,04-Jul-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Urban,Urban housing developments, ,"Residential development consisting of 5 No. detached and 10 No. semi-detached dwellings and garages with associated roadworks, car parking and landscaping.",Site Located Approximately 60M South West Of No. 13 Coolshinney Road Magherafelt,"288,778","389,661",Approved,Approved,31-Jul-2024,Q2,,,301.8,, 
LA09/2018/0943/F,04-Jul-2018,,05-Jul-2018,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Mixed Use,Rural: Countryside, , ,Extension to existing factory premises to provide staff car parking (Acoustic Report),70M South Of 177 Annagher Road Coalisland (Dmac Engineering Factory),"285,293","366,644",Pending, ,,,,,,1,12 months and over
LA08/2018/1125/F,26-Jul-2018,,01-Aug-2018,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Retention of 4 no. dwellings and erection of 4 no. dwellings with access road and associated site works (amended plan),50m east of and adjoining no7 Timakeel Grove Scotch Street Portadown BT62 1WQ,"296,781","355,612",Withdrawn,Withdrawn,,,17-Oct-2024,Q3,309.0,, 
LA01/2018/0965/F,01-Aug-2018,,01-Aug-2018,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Agricultural,Rural: Countryside, , ,"Proposed retention of one pig shed including feed bin, loading ramp and associated site works.",Land at 34 Carrick Avenue  Limavady.,"268,180","417,553",Pending, ,,,,,,1,12 months and over
LA08/2018/1216/F,23-Aug-2018,,23-Aug-2018,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Civic,Rural: Countryside, ,Biomass/anaerobic digester,"Proposed regularisation of an operational Anaerobic Digestion (AD) plant (previously approved under N/2015/0146/F) and silage storage building (previously approved under LA08/2016/0142/F), proposed pasteurisation tank, retention of roller shutter doors, proposed mechanical ventilation (3no. roof fans) on silage storage building and retention of carbon filter adjacent to underground storage tank and proposed biofilter (updated Transport Assessment Form).",Lands 60 metres southeast of no 21 Aghalee Road  Craigavon  BT67 0AS,"311,345","364,203",Pending, ,,,,,,1,12 months and over
LA08/2018/1241/F,29-Aug-2018,,31-Aug-2018,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 4No. dwellings and all associated site works. (Amended and additional drawings and further information received),Lands immediately south east of 45 Corrigan Hill Road Dungannon BT71 6SL,"286,263","354,594",Pending, ,,,,,,1,12 months and over
